order_id,product_id,product_amount,product_name,consumer_name
2018,66,1620,leite condensado,Antônio Arruda Barroso
2019,45,1631.0,instax mini 11,Antônio Arruda Barroso
2020,13,1950.0,led strip,Antônio Arruda Barroso
2021,13,1950.0,led strip,Antônio Arruda Barroso
2022,44,1332.0,camera de segurança wifi,Antônio Arruda Barroso
2023,52,146.0,bebedouro,Valdomiro Monteiro
2024,69,1346.0,barra de chocolate,Valdomiro Monteiro
2025,19,1473.0,bateria de carro,Valdomiro Monteiro
2026,58,831.0,espumante,Valdomiro Monteiro
2028,34,28.0,papel de parede cinza,Émerson Damasceno Falcão
2030,22,1807.0,câmera,Émerson Lima Vargas
2031,9,339,fluke,Émerson Lima Vargas
2033,16,1173.0,fichario,Émerson Lima Vargas
2034,14,1645.0,carregador iphone,Émerson Lima Vargas
2035,2,1247.0,bateria,Rafael Nazário
2036,69,1346.0,barra de chocolate,Elaine Medeiros Lopes
2037,39,1518.0,moto g10 plus,Janaína Falcão Carmo
2038,20,724.0,led rgb,Janaína Falcão Carmo
2039,5,75.0,led lights,Janaína Falcão Carmo
2040,29,270.0,camera fotografica,Heloísa Correia Lopes
2041,6,1649.0,battery charger,Poliane Assis Damasceno
2042,50,1730.0,gin,Poliane Assis Damasceno
2043,56,269.0,malbec,Poliane Assis Damasceno
2044,24,509.0,polaroid,Poliane Assis Damasceno
2045,30,1637.0,moto g9,Poliane Assis Damasceno
2046,1,859.0,battery,Poliane Assis Damasceno
2049,40,1825.0,notebook samsung i7,Carina Damasceno
2050,61,404,pasta,Fernando Lopes Vargas
2051,31,748.0,camera polaroid,Fernando Lopes Vargas
2052,26,1290.0,nikon,Fernando Lopes Vargas
2053,46,710.0,vinho,Fernando Lopes Vargas
2054,1,859.0,battery,Carlos Pacheco Paim
2057,25,66.0,s20 fe,Heloísa Nazário Cavalcanti
2058,46,710.0,vinho,Heloísa Nazário Cavalcanti
2059,15,1857.0,switch controller,Heloísa Nazário Cavalcanti
2060,60,1134.0,cacau show,Heloísa Nazário Cavalcanti
2061,36,1590.0,ipad,Heloísa Nazário Cavalcanti
2062,8,427,car battery,Heloísa Nazário Cavalcanti
2063,66,1620,leite condensado,Heloísa Nazário Cavalcanti
2064,39,1518.0,moto g10 plus,Émerson da Silva
2066,48,887.0,cerveja,Émerson da Silva
2067,3,1947.0,batteries,Émerson da Silva
2068,36,1590.0,ipad,Émerson da Silva
2069,59,1584.0,doces,Émerson da Silva
2071,16,1173.0,fichario,Poliane Arruda
2072,60,1134.0,cacau show,Poliane Arruda
2073,55,1632.0,mercado livre,Poliane Arruda
2074,55,1632.0,mercado livre,Poliane Arruda
2075,8,427,car battery,Poliane Arruda
2076,21,1856.0,camera,Émerson Paim
2077,43,482.0,moto g 10,Émerson Paim
2078,12,439.0,multimeter,Émerson Paim
2079,32,1932.0,instax mini,Beatriz Gimenes Paschoal
2080,30,1637.0,moto g9,Beatriz Gimenes Paschoal
2082,47,1334.0,chocolate,Beatriz Gimenes Paschoal
2083,63,1307.0,cafeteira,Beatriz Gimenes Paschoal
2084,16,1173.0,fichario,Beatriz Gimenes Paschoal
2085,44,1332.0,camera de segurança wifi,Beatriz Gimenes Paschoal
2086,15,1857.0,switch controller,Gilmar Cavalcanti Correia
2087,40,1825.0,notebook samsung i7,Gilmar Cavalcanti Correia
2088,59,1584.0,doces,Nicolas da Cruz Machado
2089,41,756.0,samsung s20 fe,Émerson Carmo
2090,62,26.0,carrefour,Émerson Carmo
2091,18,426,arduino,Émerson Carmo
2092,32,1932.0,instax mini,Fernando Simões Correia
2093,20,724.0,led rgb,Fernando Simões Correia
2094,69,1346.0,barra de chocolate,Fabiana Paim Assis
2095,63,1307.0,cafeteira,Fabiana Paim Assis
2096,13,1950.0,led strip,Fabiana Paim Assis
2097,12,439.0,multimeter,Fabiana Paim Assis
2098,13,1950.0,led strip,Fabiana Paim Assis
2100,49,581,whisky,Taís Ruiz
2101,6,1649.0,battery charger,Taís Ruiz
2102,32,1932.0,instax mini,Poliane Paschoal Lima
2103,46,710.0,vinho,Poliane Paschoal Lima
2104,32,1932.0,instax mini,Poliane Paschoal Lima
2105,36,1590.0,ipad,Poliane Paschoal Lima
2106,3,1947.0,batteries,Poliane Paschoal Lima
2107,30,1637.0,moto g9,Kléber Monteiro
2108,70,1723.0,leite ninho,Kléber Monteiro
2110,61,404,pasta,Kléber Monteiro
2111,46,710.0,vinho,Kléber Monteiro
2112,45,1617.0,instax mini 11,Carlos da Cunha
2113,40,1825.0,notebook samsung i7,Nicolas Assis
2114,64,1577,heineken,Janaína Leal
2115,24,509.0,polaroid,Janaína Leal
2117,43,482.0,moto g 10,Janaína Leal
2118,9,339,fluke,Janaína Leal
2119,67,1774.0,cortina para sala,Valdomiro Leal Vargas
2121,66,1620,leite condensado,Valdomiro Leal Vargas
2123,31,748.0,camera polaroid,Valdomiro Leal Vargas
2124,27,439.0,camera canon,Valdomiro Lobo
2125,1,859.0,battery,Valdomiro Lobo
2126,44,1332.0,camera de segurança wifi,Valdomiro Lobo
2127,35,1451.0,monitor ultrawide,Valdomiro Lobo
2128,6,1649.0,battery charger,Valdomiro Lobo
2129,44,1332.0,camera de segurança wifi,Valdomiro Lobo
2130,6,1649.0,battery charger,Valdomiro Lobo
2131,49,581.0,whisky,Adriano Silveira
2132,10,1609.0,laser,Adriano Silveira
2133,29,270.0,camera fotografica,Adriano Silveira
2134,70,1723.0,leite ninho,Janaína Gimenes Pedroso
2136,9,339,fluke,Janaína Gimenes Pedroso
2139,23,442.0,moto g10,Fabiana Vaz Gimenes
2140,50,1730.0,gin,Fabiana Vaz Gimenes
2141,34,28.0,papel de parede cinza,Fabiana Vaz Gimenes
2142,30,1637.0,moto g9,Fabiana Vaz Gimenes
2143,70,1723.0,leite ninho,Fabiana Vaz Gimenes
2144,29,270.0,camera fotografica,Fabiana Vaz Gimenes
2145,54,242.0,vodka,Fabiana Vaz Gimenes
2146,17,0.0,bateria carro,Carina de Salles Oliveira
2147,46,710.0,vinho,Carina de Salles Oliveira
2148,18,426,arduino,Carina de Salles Oliveira
2149,24,509.0,polaroid,Isabela Gimenes Correia
2150,40,1825.0,notebook samsung i7,Isabela Gimenes Correia
2151,67,1774.0,cortina para sala,Isabela Gimenes Correia
2152,69,1346.0,barra de chocolate,Isabela Gimenes Correia
2153,43,482.0,moto g 10,Isabela Gimenes Correia
2154,17,0.0,bateria carro,Isabela Gimenes Correia
2155,49,581.0,whisky,Isabela Gimenes Correia
2156,21,1856.0,camera,Poliane Lobo
2157,13,1950.0,led strip,Poliane Lobo
2159,60,1134.0,cacau show,Poliane Lobo
2160,18,426,arduino,Poliane Machado Vaz
2161,68,149,açúcar,Poliane Machado Vaz
2162,6,1649.0,battery charger,Poliane Machado Vaz
2163,59,1584.0,doces,Poliane Machado Vaz
2164,60,1134.0,cacau show,Poliane Machado Vaz
2165,5,75.0,led lights,Poliane Machado Vaz
2166,58,831.0,espumante,Poliane Machado Vaz
2168,1,859.0,battery,Émerson Lima Gimenes
2169,8,427,car battery,Émerson Lima Gimenes
2170,66,1620,leite condensado,Émerson Lima Gimenes
2174,9,339,fluke,Isabela Medeiros Lobo
2175,59,1584.0,doces,Gilmar Damasceno Velho
2176,5,75.0,led lights,Gilmar Damasceno Velho
2177,58,831.0,espumante,Gilmar Damasceno Velho
2178,4,1474.0,power supply,Kléber Gimenes Silveira
2179,68,149,açúcar,Kléber Gimenes Silveira
2181,15,1850.0,switch controller,Kléber Gimenes Silveira
2182,70,1723.0,leite ninho,Kléber Gimenes Silveira
2184,38,821.0,motorola g10,Heloísa Braz Silveira
2185,63,1307.0,cafeteira,Heloísa Braz Silveira
2186,36,1590.0,ipad,Heloísa Braz Silveira
2187,4,1474.0,power supply,Heloísa Braz Silveira
2188,48,887.0,cerveja,Heloísa Braz Silveira
2189,24,509.0,polaroid,Heloísa Braz Silveira
2190,54,242.0,vodka,Émerson Medeiros Medeiros
2191,56,269.0,malbec,Émerson Medeiros Medeiros
2192,37,1746.0,moto g9 plus,Fabiana Farias Oliveira
2193,43,482.0,moto g 10,Fabiana Farias Oliveira
2195,62,26.0,carrefour,Fabiana Farias Oliveira
2196,53,177.0,jack daniels,Fabiana Farias Oliveira
2197,14,1639.0,carregador iphone,Fabiana Farias Oliveira
2198,58,831.0,espumante,Fabiana Farias Oliveira
2199,24,509.0,polaroid,Taís Lopes Braga
2200,43,482.0,moto g 10,Taís Lopes Braga
2201,35,1451.0,monitor ultrawide,Taís Lopes Braga
2202,22,1807.0,câmera,Poliane Paim
2203,8,427,car battery,Poliane Paim
2205,53,177.0,jack daniels,Carlos Carmo da Cunha
2206,3,1947.0,batteries,Carlos Carmo da Cunha
2208,56,269.0,malbec,Carlos Carmo da Cunha
2209,31,748.0,camera polaroid,Carlos Carmo da Cunha
2210,61,404,pasta,Carlos Carmo da Cunha
2211,66,1620,leite condensado,Carlos Carmo da Cunha
2212,48,887.0,cerveja,Janaína Oliveira
2213,63,1307.0,cafeteira,Janaína Oliveira
2214,37,1746.0,moto g9 plus,Janaína Oliveira
2215,8,427,car battery,Janaína Oliveira
2216,59,1584.0,doces,Janaína Oliveira
2217,9,339,fluke,Janaína Oliveira
2218,39,1518.0,moto g10 plus,Janaína Oliveira
2219,53,177.0,jack daniels,Isabela Silveira Assis
2220,2,1245.0,bateria,Isabela Silveira Assis
2221,15,1850.0,switch controller,Isabela Silveira Assis
2223,2,1245.0,bateria,Isabela Silveira Assis
2225,55,1631.0,mercado livre,Isabela Silveira Assis
2227,11,1398.0,kabel,Carlos Correia Gimenes
2228,27,439.0,camera canon,Carlos Correia Gimenes
2229,24,509.0,polaroid,Heloísa Leal
2230,34,28.0,papel de parede cinza,Heloísa Leal
2232,38,821.0,motorola g10,Heloísa Leal
2233,43,482.0,moto g 10,Heloísa Leal
2234,63,1307.0,cafeteira,Carina da Cunha Correia
2235,5,74.0,led lights,Carina da Cunha Correia
2237,47,1334.0,chocolate,Carina da Cunha Correia
2238,48,887.0,cerveja,Carina da Cunha Correia
2239,3,1947.0,batteries,Carina da Cunha Correia
2240,50,1730.0,gin,Carina da Cunha Correia
2241,56,269.0,malbec,Carlos Assis
2242,17,0.0,bateria carro,Carlos Assis
2243,59,1584.0,doces,Carlos Assis
2244,60,1134.0,cacau show,Carlos Assis
2245,24,509.0,polaroid,Gilmar Ito Braz
2246,63,1307.0,cafeteira,Gilmar Ito Braz
2247,21,1856.0,camera,Gilmar Ito Braz
2249,44,1332.0,camera de segurança wifi,Gilmar Ito Braz
2250,4,1474.0,power supply,Carlos da Cruz Braz
2251,42,525.0,papel de parede branco,Carlos da Cruz Braz
2252,6,1649.0,battery charger,Carlos da Cruz Braz
2254,17,0.0,bateria carro,Rafael Leal Silveira
2255,57,45.0,dolce gusto,Rafael Leal Silveira
2256,14,1639.0,carregador iphone,Kléber Correia de Salles
2258,23,442.0,moto g10,Kléber Correia de Salles
2259,56,269.0,malbec,Kléber Correia de Salles
2260,42,525.0,papel de parede branco,Kléber Correia de Salles
2261,10,1609.0,laser,Kléber Correia de Salles
2263,30,1637.0,moto g9,Janaína Vaz Paschoal
2264,16,1173.0,fichario,Janaína Vaz Paschoal
2265,31,748.0,camera polaroid,Nicole Quadros Carmo
2266,69,1346.0,barra de chocolate,Nicole Quadros Carmo
2267,43,482.0,moto g 10,Nicole Quadros Carmo
2269,55,1631.0,mercado livre,Nicole Quadros Carmo
2270,59,1584.0,doces,Nicole Quadros Carmo
2271,13,1950.0,led strip,Nicole Quadros Carmo
2272,68,149,açúcar,Carina Vargas
2274,49,581.0,whisky,Carina Vargas
2275,31,748.0,camera polaroid,Valdomiro Damasceno
2276,59,1584.0,doces,Valdomiro Damasceno
2277,28,217.0,instax,Valdomiro Damasceno
2278,12,439.0,multimeter,Valdomiro Damasceno
2281,9,339,fluke,Rafael Braga Velho
2282,58,830.0,espumante,Rafael Braga Velho
2283,44,1332.0,camera de segurança wifi,Rafael Braga Velho
2284,1,859.0,battery,Émerson Gimenes
2285,40,1819.0,notebook samsung i7,Émerson Gimenes
2286,8,427,car battery,Émerson Gimenes
2288,26,1290.0,nikon,Fernando Braz
2290,29,266.0,camera fotografica,Fernando Braz
2291,39,1518.0,moto g10 plus,Fernando Braz
2292,56,269.0,malbec,Fernando Braz
2293,45,1614.0,instax mini 11,Fernando Braz
2294,56,269.0,malbec,Émerson Ito
2296,36,1590.0,ipad,Émerson Ito
2297,50,1730.0,gin,Émerson Ito
2298,65,914.0,morango,Fernando Simões Pedroso
2299,46,708.0,vinho,Fernando Simões Pedroso
2300,50,1730.0,gin,Fernando Simões Pedroso
2301,37,1746.0,moto g9 plus,Fernando Simões Pedroso
2302,26,1290.0,nikon,Antônio de Salles Vaz
2303,10,1609.0,laser,Carlos Leal de Salles
2304,18,426,arduino,Carlos Leal de Salles
2305,67,1774.0,cortina para sala,Carlos Leal de Salles
2306,1,859.0,battery,Carlos Leal de Salles
2307,48,880.0,cerveja,Nicolas Paschoal
2308,68,149,açúcar,Nicolas Paschoal
2309,69,1346.0,barra de chocolate,Nicolas Paschoal
2310,11,1380.0,kabel,Nicolas Paschoal
2312,11,1380.0,kabel,Nicolas Paschoal
2313,16,1173.0,fichario,Fernando Paim
2314,52,146.0,bebedouro,Fernando Paim
2315,53,177.0,jack daniels,Fernando Paim
2316,4,1474.0,power supply,Fernando Paim
2317,65,914.0,morango,Fernando Paim
2318,40,1819.0,notebook samsung i7,Fernando Paim
2319,29,266.0,camera fotografica,Beatriz da Cruz
2320,60,1134.0,cacau show,Beatriz da Cruz
2321,62,7.0,carrefour,Carina Ito Monteiro
2322,35,1451.0,monitor ultrawide,Carina Ito Monteiro
2323,23,442.0,moto g10,Carina Ito Monteiro
2325,1,859.0,battery,Carina Ito Monteiro
2327,63,1307.0,cafeteira,Carina Ito Monteiro
2328,7,1170.0,trash can,Kléber Silveira da Silva
2329,53,177.0,jack daniels,Kléber Silveira da Silva
2330,28,217.0,instax,Kléber Silveira da Silva
2331,34,21.0,papel de parede cinza,Kléber Silveira da Silva
2332,52,146.0,bebedouro,Kléber Silveira da Silva
2333,8,427,car battery,Kléber Silveira da Silva
2334,43,482.0,moto g 10,Rafael Damasceno Quadros
2335,68,149,açúcar,Rafael Damasceno Quadros
2336,7,1170.0,trash can,Rafael Damasceno Quadros
2337,50,1730.0,gin,Rafael Damasceno Quadros
2338,10,1609.0,laser,Rafael Damasceno Quadros
2339,47,1334.0,chocolate,Rafael Damasceno Quadros
2340,43,482.0,moto g 10,Elaine Machado
2341,67,1774.0,cortina para sala,Elaine Machado
2342,23,442.0,moto g10,Fabiana Falcão Lopes
2343,7,1170.0,trash can,Fabiana Falcão Lopes
2344,34,21.0,papel de parede cinza,Taís Nazário
2345,50,1730.0,gin,Taís Nazário
2346,40,1819.0,notebook samsung i7,Taís Nazário
2347,4,1474.0,power supply,Taís Nazário
2348,3,1947.0,batteries,Taís Nazário
2349,22,1807.0,câmera,Taís Nazário
2351,12,439.0,multimeter,Kléber Braga
2353,23,442.0,moto g10,Kléber Braga
2354,70,1723.0,leite ninho,Kléber Braga
2355,1,859.0,battery,Kléber Braga
2356,37,1746.0,moto g9 plus,Kléber Braga
2357,27,438.0,camera canon,Heloísa da Cunha
2359,37,1746.0,moto g9 plus,Fabiana Pedroso Oliveira
2361,23,442.0,moto g10,Heloísa Pacheco Ruiz
2362,28,217.0,instax,Heloísa Pacheco Ruiz
2363,7,1154.0,trash can,Heloísa Pacheco Ruiz
2364,60,1134.0,cacau show,Fernando Arruda Velho
2365,4,1474.0,power supply,Fernando Arruda Velho
2366,25,66.0,s20 fe,Taís Braga Paschoal
2367,51,724.0,queijo,Taís Braga Paschoal
2368,20,724.0,led rgb,Taís Braga Paschoal
2369,17,0.0,bateria carro,Taís Braga Paschoal
2370,49,581.0,whisky,Taís Paim
2371,20,724.0,led rgb,Valdomiro Gimenes Gimenes
2372,3,1947.0,batteries,Valdomiro Gimenes Gimenes
2373,67,1774.0,cortina para sala,Nicolas Lobo
2374,44,1330.0,camera de segurança wifi,Nicolas Lobo
2376,50,1730.0,gin,Nicolas Lobo
2378,65,914.0,morango,Elaine Velho
2379,36,1590.0,ipad,Elaine Velho
2380,4,1474.0,power supply,Elaine Velho
2381,47,1334.0,chocolate,Kléber Pedroso Barroso
2382,65,914.0,morango,Gilmar da Cunha
2383,42,521.0,papel de parede branco,Gilmar da Cunha
2384,17,0.0,bateria carro,Gilmar da Cunha
2385,65,914.0,morango,Isabela Lopes da Cunha
2386,47,1334.0,chocolate,Isabela Lopes da Cunha
2387,16,1173.0,fichario,Isabela Lopes da Cunha
2389,18,426,arduino,Isabela Lopes da Cunha
2390,42,521.0,papel de parede branco,Isabela Lopes da Cunha
2391,67,1774.0,cortina para sala,Rafael Oliveira
2392,42,521.0,papel de parede branco,Rafael Oliveira
2393,52,146.0,bebedouro,Rafael Oliveira
2394,54,242.0,vodka,Rafael Oliveira
2395,38,821.0,motorola g10,Rafael Oliveira
2396,54,242.0,vodka,Rafael Oliveira
2397,43,482.0,moto g 10,Rafael Oliveira
2399,55,1631.0,mercado livre,Antônio Silveira Gimenes
2400,17,0.0,bateria carro,Antônio Silveira Gimenes
2401,9,339,fluke,Carlos Monteiro
2403,16,1173.0,fichario,Carina Leal
2405,18,426,arduino,Rafael da Cunha Gimenes
2406,14,1629.0,carregador iphone,Rafael da Cunha Gimenes
2410,26,1290.0,nikon,Rafael da Cunha Gimenes
2412,19,1473.0,bateria de carro,Nicolas Gimenes Machado
2413,11,1380.0,kabel,Nicolas Gimenes Machado
2415,33,1033.0,câmera fotográfica,Nicolas Gimenes Machado
2416,31,748.0,camera polaroid,Nicolas Gimenes Machado
2417,24,509.0,polaroid,Nicolas Gimenes Machado
2418,62,7.0,carrefour,Kléber Fraga
2419,41,756.0,samsung s20 fe,Kléber Fraga
2420,28,217.0,instax,Kléber Fraga
2421,23,442.0,moto g10,Kléber Fraga
2422,50,1730.0,gin,Kléber Fraga
2423,46,707.0,vinho,Kléber Fraga
2424,35,1450.0,monitor ultrawide,Poliane da Silva
2425,34,21.0,papel de parede cinza,Poliane da Silva
2426,15,1836.0,switch controller,Poliane da Silva
2427,36,1590.0,ipad,Poliane da Silva
2428,13,1950.0,led strip,Poliane da Silva
2429,1,853.0,battery,Poliane da Silva
2430,11,1380.0,kabel,Poliane da Silva
2431,65,914.0,morango,Carlos Paim Ito
2433,63,1307.0,cafeteira,Carlos Paim Ito
2434,47,1334.0,chocolate,Carlos Paim Ito
2435,65,914.0,morango,Gilmar Gimenes
2436,30,1637.0,moto g9,Gilmar Gimenes
2437,12,439.0,multimeter,Gilmar Gimenes
2438,35,1450.0,monitor ultrawide,Gilmar Gimenes
2439,57,45.0,dolce gusto,Gilmar Gimenes
2440,33,1033.0,câmera fotográfica,Kléber Vaz Damasceno
2441,41,756.0,samsung s20 fe,Kléber Vaz Damasceno
2442,46,707.0,vinho,Kléber Vaz Damasceno
2443,32,1932.0,instax mini,Kléber Vaz Damasceno
2444,20,713.0,led rgb,Beatriz Gimenes da Silva
2445,17,0.0,bateria carro,Beatriz Gimenes da Silva
2446,47,1334.0,chocolate,Beatriz Gimenes da Silva
2448,40,1819.0,notebook samsung i7,Beatriz Gimenes da Silva
2449,40,1819.0,notebook samsung i7,Isabela Vaz da Cruz
2450,25,66.0,s20 fe,Isabela Vaz da Cruz
2451,70,1723.0,leite ninho,Isabela Vaz da Cruz
2452,1,853.0,battery,Isabela Vaz da Cruz
2453,63,1307.0,cafeteira,Isabela Vaz da Cruz
2454,1,853.0,battery,Isabela Vaz da Cruz
2455,63,1307.0,cafeteira,Isabela Vaz da Cruz
2456,8,427,car battery,Kléber Lima
2457,25,66.0,s20 fe,Kléber Lima
2458,5,74.0,led lights,Kléber Lima
2459,69,1346.0,barra de chocolate,Antônio Vaz Velho
2460,2,1245.0,bateria,Antônio Vaz Velho
2461,9,339,fluke,Antônio Vaz Velho
2462,9,339,fluke,Antônio Vaz Velho
2464,33,1033.0,câmera fotográfica,Valdomiro Nazário
2465,26,1290.0,nikon,Valdomiro Nazário
2466,44,1330.0,camera de segurança wifi,Isabela Gimenes Correia
2467,17,0.0,bateria carro,Isabela Gimenes Correia
2468,54,242.0,vodka,Isabela Gimenes Correia
2469,3,1947.0,batteries,Isabela Gimenes Correia
2470,62,7.0,carrefour,Antônio Machado
2472,44,1330.0,camera de segurança wifi,Kléber Lobo Paschoal
2473,30,1637.0,moto g9,Kléber Lobo Paschoal
2475,64,1577,heineken,Kléber Lobo Paschoal
2476,28,217.0,instax,Heloísa Carmo
2477,54,242.0,vodka,Kléber Monteiro
2478,29,266.0,camera fotografica,Rafael Correia
2479,70,1723.0,leite ninho,Rafael Correia
2480,28,217.0,instax,Rafael Correia
2481,55,1631.0,mercado livre,Rafael Correia
2482,17,0.0,bateria carro,Rafael Simões Paim
2484,68,149,açúcar,Rafael Simões Paim
2485,56,269.0,malbec,Rafael Simões Paim
2486,47,1334.0,chocolate,Rafael Simões Paim
2487,65,914.0,morango,Carina Pacheco Correia
2488,42,521.0,papel de parede branco,Carina Pacheco Correia
2489,11,1380.0,kabel,Carina Pacheco Correia
2490,33,1033.0,câmera fotográfica,Carina Pacheco Correia
2491,3,1947.0,batteries,Carina Monteiro
2492,7,1154.0,trash can,Carina Monteiro
2493,30,1637.0,moto g9,Carina Monteiro
2494,27,438.0,camera canon,Carina Monteiro
2495,41,756.0,samsung s20 fe,Carina Monteiro
2496,5,74.0,led lights,Carina Monteiro
2497,63,1307.0,cafeteira,Carina Monteiro
2501,66,1620,leite condensado,Poliane Machado Braga
2502,68,149,açúcar,Poliane Machado Braga
2503,31,748.0,camera polaroid,Poliane Machado Braga
2504,32,1932.0,instax mini,Poliane Machado Braga
2506,34,21.0,papel de parede cinza,Carlos Paim
2507,16,1173.0,fichario,Carlos Paim
2508,39,1518.0,moto g10 plus,Carlos Paim
2509,36,1590.0,ipad,Carlos Paim
2510,33,1033.0,câmera fotográfica,Carlos Paim
2511,26,1290.0,nikon,Carina Gimenes
2512,7,1154.0,trash can,Carina Gimenes
2514,28,217.0,instax,Carlos Braga Barroso
2515,26,1290.0,nikon,Carlos Braga Barroso
2516,62,7.0,carrefour,Carlos Braga Barroso
2517,13,1950.0,led strip,Carlos Braga Barroso
2518,1,853.0,battery,Taís Lopes
2520,41,756.0,samsung s20 fe,Carina Carmo
2521,52,146.0,bebedouro,Carina Carmo
2522,56,269.0,malbec,Carina Carmo
2523,30,1637.0,moto g9,Carina Carmo
2524,17,0.0,bateria carro,Isabela Lobo
2525,48,880.0,cerveja,Isabela Lobo
2526,53,177.0,jack daniels,Isabela Lobo
2527,7,1154.0,trash can,Isabela Lobo
2528,21,1856.0,camera,Isabela Lobo
2529,41,756.0,samsung s20 fe,Antônio Gimenes
2530,32,1932.0,instax mini,Antônio Gimenes
2531,23,442.0,moto g10,Antônio Gimenes
2532,62,7.0,carrefour,Antônio Gimenes
2533,31,748.0,camera polaroid,Antônio Gimenes
2534,33,1033.0,câmera fotográfica,Antônio Gimenes
2535,12,439.0,multimeter,Heloísa Simões Ito
2536,16,1173.0,fichario,Heloísa Simões Ito
2538,22,1807.0,câmera,Heloísa Simões Ito
2539,3,1947.0,batteries,Heloísa Simões Ito
2540,46,707.0,vinho,Heloísa Simões Ito
2541,11,1359.0,kabel,Heloísa Simões Ito
2543,66,1620,leite condensado,Valdomiro Carmo Arruda
2545,34,21.0,papel de parede cinza,Valdomiro Carmo Arruda
2546,9,339.0,fluke,Valdomiro Carmo Arruda
2549,24,509.0,polaroid,Beatriz Silveira
2550,15,1836.0,switch controller,Beatriz Silveira
2551,50,1730.0,gin,Beatriz Silveira
2552,69,1346.0,barra de chocolate,Beatriz Silveira
2553,31,748.0,camera polaroid,Fernando Lima
2554,1,850.0,battery,Fernando Lima
2555,29,266.0,camera fotografica,Fernando Lima
2556,66,1620,leite condensado,Isabela Monteiro Fraga
2557,23,442.0,moto g10,Isabela Monteiro Fraga
2558,10,1594.0,laser,Isabela Monteiro Fraga
2559,9,339.0,fluke,Isabela Monteiro Fraga
2560,16,1173.0,fichario,Gilmar Quadros
2561,30,1637.0,moto g9,Gilmar Quadros
2563,41,756.0,samsung s20 fe,Gilmar Quadros
2564,64,1577,heineken,Gilmar Quadros
2565,34,21.0,papel de parede cinza,Gilmar Quadros
2566,49,581.0,whisky,Fernando Lima
2567,69,1346.0,barra de chocolate,Fernando Lima
2568,29,266.0,camera fotografica,Fernando Lima
2569,22,1807.0,câmera,Fernando Lima
2570,3,1947.0,batteries,Fernando Lima
2571,23,442.0,moto g10,Poliane Medeiros Monteiro
2572,25,66.0,s20 fe,Poliane Medeiros Monteiro
2573,24,509.0,polaroid,Carlos Oliveira
2574,2,1245.0,bateria,Carlos Oliveira
2575,50,1730.0,gin,Carlos Oliveira
2576,41,756.0,samsung s20 fe,Carlos Oliveira
2577,29,266.0,camera fotografica,Carlos Oliveira
2578,22,1807.0,câmera,Carlos Oliveira
2579,29,266.0,camera fotografica,Fabiana da Cruz
2580,42,521.0,papel de parede branco,Fabiana da Cruz
2581,31,748.0,camera polaroid,Fabiana da Cruz
2583,21,1856.0,camera,Fabiana da Cruz
2584,70,1723.0,leite ninho,Fabiana da Cruz
2585,50,1730.0,gin,Fabiana da Cruz
2586,59,1579.0,doces,Elaine Ruiz Fraga
2590,63,1307.0,cafeteira,Elaine Monteiro da Cunha
2591,16,1173.0,fichario,Elaine Monteiro da Cunha
2592,25,66.0,s20 fe,Fabiana Assis Paschoal
2593,22,1807.0,câmera,Gilmar Vaz Silveira
2594,31,748.0,camera polaroid,Taís Damasceno Monteiro
2595,64,1577,heineken,Antônio Braz
2596,49,581.0,whisky,Antônio Braz
2597,34,21.0,papel de parede cinza,Antônio Braz
2598,44,1330.0,camera de segurança wifi,Antônio Braz
2599,67,1774.0,cortina para sala,Heloísa Paschoal
2601,38,821.0,motorola g10,Heloísa Paschoal
2602,24,509.0,polaroid,Heloísa Paschoal
2603,9,339.0,fluke,Rafael Quadros
2604,47,1334.0,chocolate,Rafael Quadros
2606,12,439.0,multimeter,Rafael Quadros
2608,18,426,arduino,Elaine Farias
2609,58,830.0,espumante,Elaine Farias
2610,61,404,pasta,Elaine Farias
2611,41,756.0,samsung s20 fe,Elaine Farias
2612,48,875.0,cerveja,Elaine Farias
2613,68,149,açúcar,Fabiana Simões Quadros
2614,27,438.0,camera canon,Fabiana Simões Quadros
2615,69,1346.0,barra de chocolate,Fabiana Simões Quadros
2616,46,707.0,vinho,Fabiana Simões Quadros
2618,26,1290.0,nikon,Rafael Nazário
2620,63,1307.0,cafeteira,Rafael Nazário
2621,4,1474.0,power supply,Rafael Nazário
2622,8,427,car battery,Rafael Nazário
2624,55,1631.0,mercado livre,Elaine Vargas
2625,9,339.0,fluke,Elaine Vargas
2626,5,74.0,led lights,Elaine Vargas
2627,3,1947.0,batteries,Valdomiro Correia
2628,57,45.0,dolce gusto,Valdomiro Correia
2629,68,149,açúcar,Valdomiro Correia
2631,70,1723.0,leite ninho,Valdomiro Correia
2632,55,1631.0,mercado livre,Valdomiro Correia
2633,37,1743.0,moto g9 plus,Valdomiro Correia
2636,46,707.0,vinho,Isabela Cavalcanti
2637,62,7.0,carrefour,Isabela Cavalcanti
2638,10,1594.0,laser,Taís Farias
2639,63,1307.0,cafeteira,Taís Farias
2640,31,748.0,camera polaroid,Taís Farias
2641,1,850.0,battery,Taís Farias
2644,40,1819.0,notebook samsung i7,Carlos Simões Quadros
2645,47,1334.0,chocolate,Carlos Simões Quadros
2646,55,1631.0,mercado livre,Carlos Simões Quadros
2648,44,1330.0,camera de segurança wifi,Elaine Correia
2650,58,830.0,espumante,Elaine Correia
2651,16,1173.0,fichario,Elaine Correia
